UC1,UC2,UC3,UC4,IUC
59.500000,20.387458,27.363454,20.882162,41.188846
59.500000,24.015949,29.986793,22.108848,42.435265
64.000000,23.284349,33.359460,22.695960,45.223295
50.000000,16.374721,25.135963,18.507927,35.003102
54.000000,24.757414,29.014063,21.421071,39.532091
54.000000,18.845030,27.054984,19.561169,37.910197
58.500000,24.288715,28.715890,22.143296,41.774650
58.000000,24.752988,32.734272,22.719396,42.367776
58.500000,25.360683,34.786185,22.753547,43.066736
55.500000,21.433197,28.125242,21.270954,39.554899
56.500000,22.798776,28.333482,20.619107,40.208561
59.000000,27.853131,29.384746,23.024951,42.877138
55.500000,27.700105,31.820472,22.403852,41.404072
52.000000,19.319824,25.955224,19.672639,36.824614
65.000000,24.142244,32.934367,22.233669,45.718380
58.500000,23.238170,28.317923,20.493474,41.258261
56.000000,24.862946,31.554205,22.097245,41.085733
50.000000,21.098601,24.890202,20.122949,36.018625
58.500000,29.511556,30.332613,22.503309,42.974580
56.500000,28.348788,31.341961,22.699325,41.981679
58.500000,23.770821,29.418309,21.512020,41.700192
60.000000,20.601770,27.396167,20.823304,41.470207
63.000000,29.962688,34.386149,23.765472,46.185718
54.000000,20.418414,25.503421,20.306067,38.037984
59.500000,25.205751,30.496754,22.077960,42.713411
57.000000,23.031897,29.937697,21.707626,40.946203
61.000000,21.612525,30.119264,22.071399,42.800531
56.000000,26.919238,29.091049,21.705694,40.952664
58.000000,23.829358,28.275505,21.142342,41.207867
56.500000,26.187337,30.029374,22.422949,41.356610
59.000000,19.916462,29.121676,21.139739,41.196313
65.000000,23.186531,33.017254,22.687114,45.648483
57.000000,19.630662,27.924831,20.665249,39.870124
52.000000,23.882188,28.165789,21.225296,38.212212
49.500000,22.794574,28.206603,20.933876,36.739176
60.000000,23.406609,30.434933,21.645423,42.581161
54.000000,18.919288,25.348135,19.263000,37.588404
56.500000,25.527699,26.855964,22.215379,40.683174
61.500000,23.482939,29.954571,21.894153,43.305277
53.500000,21.758766,29.575326,21.609776,38.907311
56.500000,23.637034,30.548411,21.987180,40.945438
59.500000,20.750485,28.964461,21.100605,41.552592
52.000000,21.678587,23.102877,20.156428,36.822982
63.500000,26.594765,34.029202,23.223067,45.724506
51.500000,22.590875,27.176484,20.809432,37.512799
54.000000,20.020167,26.854757,20.171249,38.174362
57.000000,19.499549,27.322935,20.357245,39.696621
56.000000,25.328546,30.308581,22.222167,40.976549
58.000000,25.041319,30.778240,21.944703,41.960710
57.000000,21.822103,29.642012,21.310657,40.629129
66.000000,29.831816,33.770475,23.780358,47.563775
59.500000,22.677214,30.257483,21.695983,42.188447
52.000000,22.440256,28.335646,21.276267,38.008695
55.000000,20.751946,28.906288,20.661225,39.219910
57.000000,20.484578,30.577256,20.932611,40.499074
55.500000,22.172531,29.680293,20.714301,39.844521
55.000000,23.150749,27.493566,21.170739,39.469176
64.000000,26.882992,33.652479,23.146529,45.947000
54.000000,23.121915,25.759061,20.562010,38.573831
60.000000,23.824506,28.051072,21.672552,42.258022
62.500000,23.993253,32.683062,22.048891,44.370868
54.500000,22.981779,29.767264,21.577511,39.637759
59.500000,27.829970,32.075152,22.813683,43.536468
55.000000,20.618043,29.899158,21.281369,39.466428
56.000000,21.050505,27.515428,20.674653,39.540098
58.000000,24.679758,27.572333,21.187093,41.239864
58.000000,25.053610,28.587911,21.619247,41.543461
62.000000,25.851243,29.383798,22.476998,43.952007
58.000000,24.318738,31.013478,21.961557,41.882295
61.000000,23.627015,30.349197,22.134680,43.185149
55.000000,18.376211,27.410367,19.932834,38.453235
62.500000,22.500407,31.940699,22.141577,44.013781
59.000000,26.495615,32.277807,22.526622,43.050007
58.000000,22.265347,28.864682,21.492420,41.103742
58.000000,24.720170,33.202460,22.506895,42.404921
60.500000,25.601645,33.297332,22.908392,43.884561
59.500000,25.508048,32.733419,22.664762,43.234371
53.000000,24.757869,29.599815,21.260146,39.102972
58.500000,29.831796,33.174833,22.979552,43.581030
62.000000,23.413064,31.053980,21.810620,43.712944
57.000000,20.290844,28.003395,20.608218,39.983743
47.000000,19.405266,25.797329,19.437128,34.273287
54.000000,23.448993,33.566317,22.388661,40.233995
53.000000,20.616230,27.842426,20.777608,38.039377
47.500000,18.670642,24.474742,19.109645,34.125838
56.500000,22.313451,29.317802,21.589550,40.453467
58.500000,23.359019,28.825977,21.534209,41.536534
51.500000,16.532069,27.466482,19.244270,28.685705
60.500000,23.915217,32.070146,22.687765,43.362188
57.000000,23.116724,27.983663,21.268600,40.561498
55.000000,16.617700,25.014687,18.783235,37.569270
62.500000,21.333424,29.818957,21.511501,43.360647
56.000000,18.584172,27.751041,20.109242,30.611114
61.000000,22.572106,30.952514,21.607930,43.022092
61.000000,28.399675,31.041282,23.053126,44.249014
63.500000,26.091016,32.523213,22.833041,45.324545
60.500000,23.923270,30.096453,21.966567,42.914382
56.000000,27.627556,30.230597,22.827094,41.447541
53.500000,22.097700,26.206961,20.850029,38.275782
58.000000,22.374542,29.797049,21.327860,41.249908
58.500000,23.357580,29.589564,21.762104,41.701541
62.000000,22.573593,33.743564,22.510863,35.207005
59.000000,25.290501,32.682855,22.922998,42.982726
60.000000,21.562541,29.959866,21.894528,42.236156
64.000000,24.947645,32.749144,23.005320,45.450351
55.500000,17.199188,24.449239,19.090968,37.873233
58.000000,24.554255,30.448189,21.868349,41.811799
64.500000,27.568071,34.885610,23.964320,46.653000
54.500000,20.911237,25.793074,20.410182,38.435749
56.000000,21.162747,33.133022,21.542940,32.959677
63.500000,23.707765,31.544446,22.522005,44.712369
55.000000,20.538367,27.574791,20.222095,38.889209
52.000000,19.836345,29.187437,20.212893,37.539446
56.500000,22.978709,24.748102,21.080735,39.717924
57.000000,20.683900,27.962764,20.606638,40.042217
58.000000,22.939413,28.325843,21.311388,41.096107
55.500000,22.245328,31.637035,21.658562,40.340154
60.500000,27.048407,31.841886,22.180387,43.761780
55.000000,25.645022,29.752388,21.791896,40.364884
53.500000,21.132789,29.068811,21.171347,38.645491
63.000000,23.802121,31.950545,22.350280,44.517158
63.000000,23.415993,31.908646,22.220317,44.424159
57.000000,22.231003,28.994270,21.662904,40.648030
57.500000,20.883288,29.858072,21.096764,40.723021
56.000000,24.862389,27.901647,21.916951,40.446831
61.500000,22.586174,28.665026,21.368480,42.853280
60.500000,21.903164,31.431488,22.177995,34.003162
58.500000,27.550286,33.094375,23.506289,43.275158
59.500000,22.872617,31.511420,21.702076,42.431019
58.000000,21.996731,29.368730,21.099248,41.077451
56.500000,19.526565,29.431169,20.864584,39.887053
62.500000,22.395067,29.633301,21.537747,43.511019
63.500000,24.265703,30.568368,22.095762,44.571639
52.500000,21.909111,27.079125,20.828518,37.886126
57.000000,29.381683,30.971665,22.932647,42.380999
66.000000,26.546396,32.766390,22.967419,46.713367
55.000000,24.201060,31.846632,21.774035,40.470288
62.500000,22.321426,31.334158,21.469996,43.770930
48.500000,16.117012,24.855595,18.347027,34.136606
55.000000,22.728487,28.956322,21.475529,39.693390
56.000000,22.777794,30.179828,21.353173,40.385133
60.000000,21.043172,28.821807,21.089265,41.825707
55.000000,20.955742,29.108531,20.750823,39.302516
55.500000,23.952180,29.300492,21.310219,40.177149
54.000000,19.828670,26.722196,20.157910,38.118129
56.000000,23.355016,29.692920,22.019465,40.511234
57.500000,21.395790,31.698141,21.598316,41.198708
57.000000,22.049329,29.090625,21.148889,40.548141
56.500000,20.353985,29.993837,20.809577,40.109567
51.500000,21.032825,26.178575,20.216214,36.987936
56.500000,22.420865,28.651171,21.442694,40.335788
57.000000,27.482126,30.356779,22.416895,41.875967
59.500000,24.421924,32.670183,22.464887,43.009499
61.000000,23.211944,30.452404,22.262592,43.154490
57.000000,24.030706,30.315491,22.039883,41.231013
59.500000,26.092336,32.206334,22.813262,43.268655
51.000000,18.367874,28.911514,19.678692,36.659680
61.500000,20.982112,28.200908,21.148914,42.471989
52.500000,22.100173,25.187656,19.945138,37.455495
58.500000,20.730231,29.390762,21.175019,41.132669
56.000000,21.065631,29.575591,20.474815,39.852673
56.000000,25.178485,29.884024,22.205733,40.878040
57.500000,17.982342,26.107200,20.118003,39.451258
60.500000,27.591988,33.719174,23.479055,44.381703
58.000000,22.222033,30.579615,21.396175,41.366304
53.500000,21.685859,29.596432,20.738449,38.753457
61.500000,23.222042,33.730159,22.566914,44.003186
57.000000,21.035822,29.208512,20.913521,40.359643
62.000000,24.355575,32.352720,22.612081,44.220063
59.500000,23.059580,28.884309,21.622371,42.011043
62.000000,25.995800,32.205585,23.561681,44.627178
51.000000,22.499076,26.101227,20.579532,37.029972
53.000000,20.124741,29.702854,20.502851,38.221741
57.000000,25.904415,27.745898,21.719899,41.061702
52.500000,20.349697,27.179006,20.297480,37.554364
60.500000,27.024443,31.668411,22.904308,43.849527
60.500000,22.508605,29.844741,22.101180,42.659088
49.500000,18.372995,23.030306,18.848874,34.792029
55.500000,21.318413,28.091962,21.059201,39.494929
60.500000,26.248033,33.128406,23.068245,43.990781
55.000000,22.521550,26.617999,20.879821,39.169895
56.500000,19.568461,26.970232,20.004827,39.340587
57.000000,23.499202,29.380459,21.628619,40.918047
58.500000,21.850382,30.660597,21.832442,41.640570
60.000000,20.902060,27.255056,21.106796,41.543985
57.500000,25.390709,29.562515,22.033112,41.581056
61.500000,21.142966,30.405844,21.739579,42.964732
57.000000,22.966605,28.028741,21.751720,40.624511
57.000000,22.520048,27.941309,21.799623,40.543497
55.000000,20.497816,28.966077,20.983164,39.241176
62.000000,22.730998,32.427002,22.093427,43.875238
54.000000,23.403711,26.755770,20.798452,38.826322
54.000000,20.495186,28.303844,20.720296,38.586554
55.000000,20.713508,27.213962,20.186833,38.852384
60.000000,27.968776,33.781510,23.343153,44.182240
52.500000,22.081692,29.704512,21.596457,38.480443
58.000000,23.933047,29.932152,22.122655,41.664642
55.500000,26.051289,29.300178,22.495065,40.724422
57.500000,22.443404,29.947890,21.771293,41.110431
57.000000,24.226090,27.679144,20.918744,40.637330
60.500000,26.045229,34.352289,23.093707,44.165204
54.500000,17.555133,27.420530,19.952461,29.857031
60.000000,24.447923,30.077507,21.871840,42.732878
62.500000,28.852611,29.199192,22.510576,44.677063
55.500000,19.978418,28.375369,20.351863,39.200942
55.000000,20.830078,25.624823,20.291782,38.624447
54.500000,24.882455,31.634286,22.008779,40.337587
65.500000,32.178620,31.026313,23.810280,47.252535
57.000000,22.827310,29.341282,21.165191,40.722297
61.000000,25.109432,30.914639,22.654332,43.613067
60.000000,25.337017,31.399230,21.961381,43.116271
62.000000,23.813854,30.504548,21.882418,43.700137
57.000000,20.802106,26.768106,20.277671,39.807980
59.500000,23.225389,30.390370,21.785108,42.316811
56.500000,20.957472,28.231309,20.853588,39.923728
60.500000,22.171704,28.333806,21.409848,42.235893
55.000000,27.315084,31.090364,22.376480,40.963655
53.500000,20.071800,25.387946,20.033076,37.665470
61.500000,26.171192,30.569681,22.502670,43.957257
56.500000,24.302142,31.160610,21.982504,41.157543
55.000000,21.948850,29.628693,21.252790,39.638389
62.500000,22.480197,32.225223,22.512906,34.929581
52.000000,23.833414,29.654941,21.850183,38.556423
56.000000,19.030857,25.658760,19.772810,38.743738
54.000000,18.106843,27.670062,19.688116,37.910837
60.500000,24.781159,30.031642,22.227954,43.090126
59.500000,18.648884,26.166738,19.966178,40.546967
56.500000,16.612868,26.873231,19.489287,29.868846
59.000000,20.011404,28.501149,20.813938,41.054415
56.500000,20.151481,27.094023,20.460984,39.534415
54.000000,20.704251,28.129762,20.506937,38.556825
55.000000,20.745870,26.549115,20.272909,38.761316
57.500000,24.861482,28.847540,21.997619,41.367774
56.500000,24.716633,27.919796,21.524383,40.610135
56.000000,23.876139,30.534726,22.114069,40.754156
56.500000,21.461262,30.218799,21.676116,40.476029
61.500000,28.105128,32.324219,22.124650,44.509000
57.500000,23.369686,30.123386,21.729499,41.287095
55.500000,18.364791,29.414008,19.944125,30.805731
60.500000,24.638244,28.515499,22.076712,42.788409
53.500000,23.753157,28.206383,21.239541,38.949847
58.000000,22.932836,33.289317,22.278858,42.083502
65.000000,23.123478,29.793643,21.715820,44.938823
65.000000,27.803309,33.976291,23.991309,46.795151
59.000000,24.903123,32.543085,22.527630,42.828973
63.500000,30.829243,31.668660,23.199782,46.032948
55.000000,25.955518,31.041849,22.436303,40.738945
56.000000,19.695682,30.794350,20.907650,31.849420
59.500000,20.880181,28.517657,20.786686,41.447421
58.000000,25.478650,31.137822,22.281707,42.149696
49.500000,21.659693,27.569298,20.465183,36.365696
54.000000,21.461547,27.134587,21.148515,38.624108
54.500000,20.904563,28.656331,21.289494,39.058398
56.500000,20.097778,29.292082,20.804667,39.949088
57.500000,21.275370,30.284581,21.016932,40.846147
57.000000,20.657356,28.612072,20.646166,40.152599
61.000000,21.877048,28.635221,21.398339,42.485101
53.500000,20.359944,31.235587,20.675151,38.795114
55.500000,23.879901,27.995597,21.644515,40.003336
57.000000,23.170461,27.522085,21.829336,40.586980
59.000000,23.003012,28.897980,21.601224,41.750370
56.500000,24.013059,32.592896,22.524491,41.438408
57.500000,22.970847,31.066516,21.691470,41.371472
64.000000,27.765358,33.377183,23.442349,46.097482
62.000000,22.826164,29.302924,21.394047,43.253856
61.000000,21.802715,28.837396,21.527901,42.528002
50.500000,21.894176,25.946920,20.381877,36.620495
60.000000,22.893678,29.794822,21.609185,42.382947
55.500000,19.035513,27.648681,20.351684,38.922646
56.500000,20.378623,28.440743,20.750046,39.844902
53.000000,22.965450,24.903238,20.858107,37.954466
59.500000,21.515780,29.032775,21.025339,41.678982
58.500000,19.560906,29.732077,20.806282,32.149816
59.500000,23.131624,28.296719,21.495168,41.903918
60.500000,23.112176,33.939836,22.654666,43.534446
56.000000,22.062290,28.565989,21.173324,39.966934
54.000000,20.301067,28.364067,20.283819,38.491492
58.000000,21.825053,29.092612,21.254209,41.028646
62.500000,28.915272,34.304170,23.570857,45.715050
54.000000,18.393131,26.558964,19.712334,37.777405
50.500000,22.277402,24.127860,20.274939,36.363367
59.000000,24.547288,28.136979,21.181382,41.810941
53.500000,19.821399,28.803538,20.109501,38.205740
56.500000,20.856977,25.599763,20.602714,39.426576
60.500000,20.489666,28.222978,20.792847,41.834248
55.500000,24.922169,26.448930,21.208889,39.846665
55.000000,19.148122,26.531211,19.812039,38.415229
54.500000,22.556365,30.461942,21.776782,39.715848
55.000000,23.708836,28.262825,21.029221,39.666814
56.500000,21.556544,30.105317,20.919374,40.346873
56.000000,19.838673,30.031673,20.852990,31.680834
54.500000,22.459904,27.935618,21.317245,39.202128
51.500000,19.085035,28.382435,19.930773,36.983041
63.000000,25.307399,33.792605,22.832848,45.155475
55.500000,25.634745,32.685600,22.322610,41.190492
60.000000,24.245475,28.925432,21.613911,42.464136
64.500000,29.465746,31.416524,22.474805,46.142846
61.000000,25.234231,31.970185,22.867961,43.845396
58.000000,23.606607,27.162198,21.956900,41.120951
53.000000,19.414205,26.394635,19.574662,37.397250
58.500000,25.111318,32.939444,22.750758,42.716920
63.000000,24.518294,31.300603,22.706485,44.587564
60.000000,25.485437,30.178121,22.699801,43.060560
58.000000,23.373566,29.932255,21.701584,41.501234
61.500000,25.861605,35.270422,23.764754,44.899463
57.500000,19.716682,28.471611,19.968224,40.109420
63.500000,22.137137,30.958201,22.180187,44.295921
62.500000,23.164634,31.693390,22.031357,44.064897
56.500000,20.475180,25.414627,20.664895,39.342450
58.000000,23.277009,32.235642,22.164016,41.946111
60.000000,24.836368,31.458474,22.281709,43.096092
55.500000,27.274562,24.910607,21.747900,40.072178
49.500000,18.991288,27.050186,19.654559,35.699339
56.500000,20.594956,25.159894,19.888419,39.190545
56.500000,20.739117,28.383815,20.435950,39.843147
54.000000,20.292280,27.785356,20.330912,38.401425
59.000000,21.237825,29.802507,21.320009,41.560057
61.000000,24.715177,35.644480,23.175414,44.422512
54.500000,20.149533,28.248643,20.808279,38.784409
60.500000,22.251630,30.822843,21.994342,42.761469
56.000000,26.102049,33.020327,22.617726,41.623350
65.500000,28.965736,33.314060,23.609002,47.064800
64.000000,29.225586,33.091149,23.592605,46.318223
56.500000,26.031819,28.393766,21.451630,40.896202
50.000000,20.937254,25.361685,19.873297,36.028706
61.500000,21.832664,29.712262,21.339448,42.897396
63.500000,27.517234,31.920122,23.112431,45.508298
66.000000,24.608740,30.965222,22.183463,45.959571
59.500000,30.217621,30.469662,23.205294,43.732096
53.500000,20.884833,28.034578,20.535659,38.325845
62.000000,23.013903,32.942919,22.097155,44.008996
58.500000,20.973481,26.832848,20.515045,40.636896
60.000000,21.672233,28.995848,21.677585,42.057611
56.000000,25.047152,31.746389,21.862961,41.109417
56.500000,15.171205,26.437758,18.810513,29.229869
64.000000,27.282587,32.086340,22.465480,45.639068
53.500000,23.697173,28.724878,21.569396,39.081908
58.000000,20.169834,27.975865,21.067918,40.535603
61.000000,26.124231,32.897608,22.744695,44.127756
55.500000,20.510103,28.468588,20.171770,39.275077
62.500000,29.519547,29.281658,23.039935,44.890190
59.000000,21.080654,29.069329,21.363269,41.418875
64.000000,24.145943,34.667799,23.296728,36.527617
54.000000,21.996774,25.840228,20.672141,38.418191
54.500000,23.547186,27.173883,21.059815,39.213481
54.500000,24.075490,28.112339,21.352536,39.506727
49.500000,26.330468,25.996871,21.361845,37.031531
57.000000,25.888861,25.203779,21.624213,40.619476
58.000000,24.781398,31.906194,22.044475,42.122011
59.500000,25.284483,29.490885,21.858642,42.522335
62.000000,23.189830,27.179722,21.107404,42.912826
58.000000,21.222791,27.769750,20.641789,40.605722
57.500000,22.474651,28.419560,21.188670,40.763814
58.000000,27.203623,30.720257,22.526533,42.408402
57.000000,21.678797,28.042957,20.948297,40.278342
55.500000,22.299941,26.724073,21.107952,39.438661
62.500000,27.399776,31.327539,22.747819,44.829189
53.500000,21.685738,31.184433,21.585251,39.159237
53.500000,20.036416,27.362608,20.326755,38.037630
59.500000,27.275971,31.428591,22.734845,43.323235
59.000000,22.040389,32.514017,22.366064,33.980117
59.500000,25.346041,30.085251,21.598301,42.588265
57.000000,21.181239,26.974600,20.824168,39.996668
58.000000,21.472117,27.713589,20.903993,40.681616
53.500000,20.617073,28.159969,19.966936,38.207330
50.500000,25.998115,24.656018,20.785465,37.156599
55.000000,22.605262,29.016412,21.657854,39.713255
56.000000,23.652089,30.882138,21.792432,40.721110
55.000000,23.977654,29.740273,21.207531,39.987576
55.000000,22.787150,27.545100,21.019663,39.391985
55.500000,21.180378,28.654734,20.639713,39.495804
56.000000,25.754044,30.267656,22.407218,41.071486
55.000000,23.414520,26.437022,21.364688,39.369372
52.500000,24.152228,26.052822,21.114713,38.136627
55.000000,20.677680,30.209206,21.999358,31.971561
58.000000,22.298372,28.467546,21.293810,41.009955
53.000000,16.755956,24.903243,18.754572,36.568962
58.000000,22.484755,32.083578,21.943994,41.752055
65.000000,26.917233,31.405251,22.515715,45.973033
51.500000,19.406475,23.454622,19.378030,36.123188
61.000000,27.323975,34.557498,23.783620,44.777515
57.000000,19.093447,28.089337,20.345982,39.754794
66.000000,28.712887,35.527022,24.107800,47.724618
56.500000,26.523138,31.599071,22.398589,41.670133
56.500000,22.763337,28.990425,21.330604,40.430728
57.000000,20.898695,27.776288,20.739572,40.069093
57.000000,22.801660,28.142632,21.287599,40.538649
56.500000,24.824648,30.384282,22.387853,41.182797
53.000000,18.694466,28.690325,20.121151,37.750990
60.000000,19.842710,27.821540,20.752703,41.402826
52.500000,20.503915,26.104887,20.748543,37.476224
57.500000,22.865435,26.719990,20.962760,40.508031
59.500000,20.948272,32.863808,21.699894,33.752993
55.000000,25.261969,29.387467,21.157666,40.134517
53.000000,18.661171,27.056470,19.702760,37.403400
56.000000,22.509676,29.757866,21.622145,40.314948
56.500000,18.804659,27.728816,20.201546,39.372504
55.500000,22.752778,27.835349,20.986608,39.679123
52.500000,21.198119,28.303898,20.843196,37.974202
60.500000,22.289148,31.979144,21.744034,42.918721
63.500000,25.104307,29.911584,21.845247,44.560190
58.000000,20.191564,29.035438,20.893297,40.686717
61.500000,22.952737,31.370346,21.950777,43.462310
55.500000,22.044613,27.296184,20.466552,39.384558
53.000000,21.901474,28.755318,20.890588,38.424563
58.000000,22.515428,29.945465,21.795932,41.376137
56.500000,24.393309,34.664065,22.460594,41.836328
52.500000,20.028659,22.434485,19.557919,36.586844
55.500000,19.583293,27.485998,20.537171,39.017744
58.000000,22.817293,27.807354,21.494226,41.019812
49.500000,21.789495,26.102457,19.996304,36.064709
60.500000,20.640417,30.195833,20.984575,42.220138
63.500000,25.271496,34.412929,23.196513,45.563490
60.500000,29.214942,31.708466,22.717783,44.190199
63.000000,27.727842,31.952889,23.153046,45.305629
54.500000,19.043930,27.507988,20.304253,38.392695
60.500000,21.912926,30.468202,21.475831,42.559493
62.500000,21.679483,27.372649,21.054472,42.934434
60.500000,23.661964,32.798893,22.619574,43.430072
54.500000,19.922969,27.930965,20.010985,38.560820
57.000000,20.659835,30.756754,21.527813,32.486100
62.000000,19.634674,30.928488,20.805258,33.342105
53.000000,23.603610,28.856488,21.071819,38.755319
56.500000,18.632639,29.023128,20.522999,31.169691
53.500000,19.793237,26.467222,20.281171,37.840272
55.500000,22.298047,29.586669,20.879339,39.877342
59.500000,24.186975,31.751985,22.360100,42.799844
55.000000,18.741735,26.767296,20.053196,38.427038
60.500000,23.538413,31.772860,21.924299,43.122595
59.000000,26.740803,31.618767,22.509436,42.978168
56.500000,21.991441,25.337641,20.794055,39.603856
51.000000,20.500441,29.721033,20.440363,37.276973
55.500000,22.261361,26.831525,21.041346,39.439039
54.000000,19.665092,29.273787,20.505070,38.573992
59.500000,18.841111,28.233268,20.474099,31.762120
60.500000,25.609328,32.529810,22.598593,43.706289
56.000000,26.963040,32.449759,22.598292,41.668515
57.000000,24.860437,31.193812,22.530653,41.597484
58.000000,23.754611,29.682215,21.749843,41.531112
54.000000,19.152510,25.225370,19.834287,37.702028
56.500000,22.549486,28.055017,20.919963,40.170744
55.500000,21.238705,26.928562,20.180237,39.141251
60.500000,24.279612,28.761641,22.184106,42.787560
59.500000,23.818586,29.354258,21.148636,42.136913
55.000000,20.494841,26.528157,19.901242,38.654040
